,id,pid,ms_subclass,ms_zoning,lot_frontage,lot_area,street,alley,lot_shape,land_contour,utilities,lot_config,land_slope,neighborhood,bldg_type,house_style,overall_qual,overall_cond,year_built,year_remod/add,roof_style,roof_matl,mas_vnr_type,mas_vnr_area,exter_qual,exter_cond,foundation,bsmt_qual,bsmt_cond,bsmt_exposure,bsmt_unf_sf,total_bsmt_sf,heating,heating_qc,central_air,electrical,1st_flr_sf,2nd_flr_sf,low_qual_fin_sf,gr_liv_area,bsmt_full_bath,bsmt_half_bath,full_bath,half_bath,bedroom_abvgr,kitchen_abvgr,kitchen_qual,totrms_abvgrd,functional,fireplaces,fireplace_qu,garage_type,garage_yr_blt,garage_finish,garage_cars,garage_area,garage_qual,garage_cond,paved_drive,wood_deck_sf,open_porch_sf,enclosed_porch,3ssn_porch,screen_porch,pool_area,pool_qc,fence,misc_feature,misc_val,mo_sold,yr_sold,sale_type,saleprice,frontage_pct,total_porch_sf,total_sf,has_pool,has_garage,has_basement,has_porch,Artery,Feedr,PosA,PosN,RRAe,RRAn,RRNe,RRNn,AsphShn,Brk Cmn,BrkComm,BrkFace,CBlock,CemntBd,CmentBd,HdBoard,ImStucc,MetalSd,Plywood,Stone,Stucco,VinylSd,Wd Sdng,Wd Shng,WdShing,bsmt_sf_ALQ,bsmt_sf_BLQ,bsmt_sf_GLQ,bsmt_sf_LwQ,bsmt_sf_NA,bsmt_sf_Rec,bsmt_sf_Unf,total_bath
1596,2598,535376100,30,RL,60.0,5400,Pave,NA,3,Lvl,AllPub,Corner,0,OldTown,1Fam,1Story,5,6,1921,1968,Gable,CompShg,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1073.0,1073.0,GasA,5,Y,SBrkr,1073,0,0,1073,0.0,0.0,1,0,2,1,3,4,8,0,0,Detchd,1968.0,1.0,1.0,326.0,3,3,2,0,0,112,0,0,0,0,0,NA,0,12,2006,WD ,108480,0.00844833865025707,112,2258.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1619,1947,535375130,50,RL,60.0,10134,Pave,NA,3,Lvl,AllPub,Inside,2,OldTown,1Fam,1.5Fin,5,6,1940,1950,Gable,CompShg,None,0.0,3,3,CBlock,3.0,3.0,1.0,735.0,735.0,GasA,4,Y,FuseA,735,299,0,1034,0.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1940.0,1.0,1.0,240.0,3,3,2,0,39,0,0,0,0,0,0,NA,0,7,2007,WD ,109000,0.00844833865025707,39,1808.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1628,182,902207130,30,RM,68.0,9656,Pave,NA,3,Lvl,AllPub,Inside,2,OldTown,1Fam,1Story,2,2,1923,1970,Gable,CompShg,None,0.0,3,2,BrkTil,2.0,2.0,1.0,678.0,678.0,GasA,3,N,SBrkr,832,0,0,832,0.0,0.0,1,0,2,1,3,5,8,1,4,Detchd,1928.0,1.0,2.0,780.0,2,2,0,0,0,0,0,0,0,0,0,NA,0,6,2010,WD ,12789,0.00844833865025707,0,1510.0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1640,725,902405120,50,RM,60.0,5400,Pave,NA,3,Lvl,AllPub,Inside,2,OldTown,1Fam,1.5Fin,6,6,1920,1950,Gable,CompShg,None,0.0,2,3,BrkTil,3.0,3.0,1.0,972.0,972.0,GasA,5,Y,SBrkr,1044,0,436,1480,0.0,0.0,1,0,3,1,3,6,8,0,0,Detchd,1920.0,1.0,1.0,207.0,2,3,2,0,0,176,0,0,0,0,0,NA,0,9,2009,ConLI,119000,0.00844833865025707,176,2192.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1643,2654,902206020,30,RM,52.0,7830,Pave,NA,3,Lvl,AllPub,Inside,2,OldTown,1Fam,1Story,3,5,1921,1950,Gable,CompShg,None,0.0,3,3,BrkTil,2.0,3.0,1.0,76.0,492.0,GasA,3,Y,SBrkr,492,0,0,492,1.0,0.0,1,0,1,1,3,3,8,0,0,Detchd,1921.0,1.0,1.0,200.0,2,3,0,0,0,78,0,0,0,0,0,NA,0,6,2006,WD ,61500,0.00844833865025707,78,1062.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,416.0,0.0,0.0,0.0,1.0
1655,723,902402150,30,RM,60.0,7200,Pave,NA,3,Lvl,AllPub,Inside,2,OldTown,1Fam,1Story,5,4,1910,2006,Hip,CompShg,None,0.0,3,3,BrkTil,3.0,3.0,1.0,310.0,1022.0,GasW,3,N,SBrkr,1022,0,0,1022,1.0,0.0,1,0,2,1,3,4,3,0,0,Detchd,1956.0,1.0,1.0,280.0,3,3,2,0,30,226,0,0,0,0,0,NA,0,6,2009,WD ,85000,0.00844833865025707,256,2300.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,1,0,0,1,0,0,0.0,0.0,247.0,0.0,0.0,0.0,0.0,465.0,0.0,1.0
1663,706,902201110,50,RM,50.0,6000,Pave,NA,3,Lvl,AllPub,Inside,2,OldTown,1Fam,1.5Fin,5,7,1950,1970,Gable,CompShg,None,0.0,3,5,CBlock,3.0,3.0,1.0,384.0,768.0,GasA,3,Y,FuseA,768,560,0,1328,0.0,0.0,1,1,3,1,3,6,8,0,0,Detchd,1950.0,1.0,1.0,308.0,3,3,2,0,12,0,0,0,0,0,3,NA,0,3,2009,WD ,129500,0.00844833865025707,12,2108.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,384.0,0.0,0.0,0.0,0.0,0.0,1.5
1683,660,535378120,30,RL,60.0,10230,Pave,Grvl,3,Lvl,AllPub,Inside,2,OldTown,1Fam,1Story,5,7,1925,1950,Gable,CompShg,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1054.0,1054.0,GasA,5,Y,SBrkr,1078,0,0,1078,0.0,0.0,1,0,3,1,5,6,8,0,0,Detchd,1987.0,1.0,1.0,264.0,3,3,0,0,0,0,0,112,0,0,2,NA,0,12,2009,WD ,125000,0.00844833865025707,112,2244.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1684,2004,902427140,20,RM,52.0,8626,Pave,NA,3,Lvl,AllPub,Inside,2,OldTown,1Fam,1Story,4,6,1956,1956,Gable,CompShg,None,1.0,3,3,CBlock,0.0,0.0,0.0,0.0,0.0,GasA,4,Y,SBrkr,968,0,0,968,0.0,0.0,1,0,2,1,3,5,8,0,0,Attchd,1956.0,1.0,1.0,331.0,2,3,2,0,0,0,0,0,0,0,0,NA,0,5,2007,WD ,104500,0.00844833865025707,0,968.0,0,1,0,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1689,2644,902109010,30,RM,70.0,5684,Pave,NA,3,Lvl,AllPub,Inside,2,OldTown,1Fam,1Story,6,8,1930,2005,Hip,CompShg,None,0.0,3,3,BrkTil,3.0,3.0,1.0,813.0,813.0,GasA,5,Y,FuseA,813,0,0,813,0.0,0.0,1,0,2,1,4,5,8,0,0,Detchd,1932.0,1.0,1.0,270.0,2,2,0,0,113,0,0,0,0,0,0,NA,0,6,2006,WD ,110000,0.00844833865025707,113,1739.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1698,205,903430080,70,RM,52.0,3068,Pave,Grvl,3,Lvl,AllPub,Inside,2,OldTown,1Fam,2Story,6,8,1920,1993,Gable,CompShg,None,0.0,3,4,BrkTil,3.0,3.0,1.0,662.0,662.0,GasA,5,Y,SBrkr,662,662,0,1324,0.0,1.0,1,0,3,1,3,6,8,0,0,Detchd,1920.0,1.0,1.0,180.0,3,3,2,0,0,112,0,0,0,0,4,NA,0,2,2010,WD ,122000,0.00844833865025707,112,2098.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1701,2687,903425190,50,RM,90.0,33120,Pave,NA,0,Lvl,AllPub,Inside,2,OldTown,1Fam,1.5Fin,6,5,1962,1962,Gable,CompShg,None,0.0,3,3,CBlock,3.0,3.0,1.0,1595.0,1595.0,GasA,3,Y,SBrkr,1611,875,0,2486,0.0,0.0,2,0,5,1,3,8,8,1,4,Detchd,1962.0,1.0,2.0,576.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,10,2006,WD ,220000,0.00844833865025707,0,4081.0,0,1,1,0,0,1,0,0,0,1,0.0,0,0,0.0,0.0,1,0,0.0,0.0,0,0,0,0,0,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1707,2643,902108060,70,RM,66.0,3960,Pave,Grvl,3,Lvl,AllPub,Inside,2,OldTown,1Fam,2Story,7,8,1930,1950,Gable,CompShg,None,0.0,3,3,BrkTil,3.0,3.0,1.0,502.0,502.0,GasA,3,N,SBrkr,502,502,0,1004,0.0,0.0,1,0,2,1,4,5,8,1,1,Detchd,1930.0,1.0,1.0,200.0,2,3,0,280,0,68,0,0,0,0,3,NA,0,7,2006,WD ,105000,0.00844833865025707,348,1854.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1743,177,902128170,30,RM,60.0,7200,Pave,NA,3,Lvl,AllPub,Corner,2,OldTown,1Fam,1Story,5,7,1940,1992,Gable,CompShg,Stone,294.0,3,4,CBlock,3.0,3.0,1.0,278.0,788.0,GasA,3,Y,SBrkr,804,0,0,804,1.0,0.0,1,0,2,1,4,4,8,2,4,Attchd,1940.0,1.0,1.0,240.0,3,3,2,0,0,154,0,0,0,0,3,NA,0,2,2010,WD ,119000,0.00844833865025707,154,1746.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,510.0,0.0,0.0,0.0,0.0,0.0,1.0
1749,2646,902110130,30,RM,56.0,7741,Pave,Grvl,3,Lvl,AllPub,Inside,2,OldTown,1Fam,1Story,6,5,1924,1950,Gable,CompShg,None,0.0,3,3,BrkTil,3.0,2.0,1.0,817.0,1032.0,GasA,4,N,FuseA,1032,0,0,1032,0.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1995.0,1.0,1.0,280.0,3,3,2,0,0,112,0,0,0,0,3,NA,0,6,2006,COD,108000,0.00844833865025707,112,2176.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,143.0,0.0,0.0,0.0,72.0,0.0,1.0
1797,2683,903234030,30,RM,50.0,6000,Pave,NA,3,Lvl,AllPub,Inside,2,OldTown,1Fam,1Story,6,6,1925,1980,Gable,CompShg,None,0.0,3,4,BrkTil,3.0,3.0,1.0,706.0,1103.0,GasA,4,Y,SBrkr,1103,0,0,1103,0.0,0.0,1,0,2,1,4,5,8,1,4,Detchd,1976.0,1.0,2.0,440.0,3,3,2,166,120,0,0,0,0,0,3,NA,0,7,2006,WD ,110500,0.00844833865025707,286,2492.0,0,1,1,1,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,397.0,0.0,0.0,0.0,0.0,0.0,1.0
1805,2649,902128020,20,RM,60.0,7200,Pave,Grvl,3,Lvl,AllPub,Inside,2,OldTown,1Fam,1Story,4,5,1950,1950,Gable,CompShg,None,0.0,3,3,CBlock,3.0,3.0,1.0,576.0,576.0,GasA,5,Y,SBrkr,864,0,0,864,0.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1952.0,2.0,1.0,528.0,3,3,2,0,0,0,0,115,0,0,0,NA,0,8,2006,COD,105000,0.00844833865025707,115,1555.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1809,1983,902201130,50,RM,50.0,6000,Pave,NA,3,Lvl,AllPub,Inside,2,OldTown,1Fam,1.5Fin,3,7,1948,2002,Gable,CompShg,None,0.0,3,4,CBlock,3.0,3.0,1.0,318.0,649.0,GasA,5,Y,SBrkr,679,504,0,1183,0.0,0.0,1,1,2,1,3,6,8,0,0,Detchd,1981.0,1.0,1.0,308.0,3,3,2,0,176,0,0,0,0,0,0,NA,0,6,2007,WD ,120000,0.00844833865025707,176,2008.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,331.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
1823,1950,535379060,30,RL,60.0,10800,Pave,Grvl,3,Lvl,AllPub,Inside,2,OldTown,1Fam,1Story,4,6,1927,2007,Gable,CompShg,None,0.0,3,3,BrkTil,3.0,3.0,1.0,656.0,656.0,GasA,3,Y,SBrkr,968,0,0,968,0.0,0.0,2,0,4,1,3,5,8,0,0,Detchd,1928.0,1.0,1.0,216.0,2,2,2,0,0,0,0,0,0,0,0,NA,0,8,2007,WD ,64500,0.00844833865025707,0,1624.0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1841,2668,902401090,90,RM,33.0,5976,Pave,NA,3,Lvl,AllPub,Inside,2,OldTown,Duplex,2Story,5,7,1920,1950,Hip,CompShg,None,0.0,3,3,PConc,3.0,3.0,1.0,624.0,624.0,GasA,4,N,FuseA,624,624,0,1248,0.0,0.0,2,0,2,2,3,8,8,0,0,NA,0.0,0.0,0.0,0.0,0,0,0,0,130,256,0,0,0,0,0,NA,0,12,2006,WD ,93500,0.00844833865025707,386,2258.0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1844,2029,903430040,45,RM,40.0,5680,Pave,Grvl,3,Lvl,AllPub,Inside,2,OldTown,1Fam,1.5Fin,5,4,1901,1950,Gable,CompShg,None,0.0,3,3,CBlock,3.0,3.0,1.0,592.0,592.0,GasA,3,N,FuseA,933,240,0,1173,0.0,0.0,2,0,3,1,3,7,8,0,0,Detchd,1920.0,1.0,1.0,240.0,3,2,2,0,25,77,0,0,0,0,3,NA,0,9,2007,WD ,113000,0.00844833865025707,102,1867.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0
1861,708,902204080,30,RM,62.0,7404,Pave,NA,3,Lvl,AllPub,Corner,2,OldTown,1Fam,1Story,4,6,1920,1950,Gable,CompShg,None,0.0,3,3,BrkTil,2.0,3.0,1.0,861.0,861.0,GasA,3,Y,SBrkr,861,0,0,861,0.0,0.0,1,0,2,1,3,5,8,0,0,Detchd,1920.0,1.0,2.0,288.0,3,3,0,0,0,128,0,0,0,0,0,NA,0,11,2009,Oth,80000,0.00844833865025707,128,1850.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1920,1982,902201090,50,RM,120.0,9000,Pave,NA,3,Lvl,AllPub,Corner,2,OldTown,1Fam,1.5Fin,5,8,1900,2006,Gable,CompShg,None,0.0,3,3,BrkTil,3.0,2.0,1.0,550.0,680.0,GasA,5,Y,SBrkr,680,494,0,1174,0.0,0.0,1,0,2,1,4,6,8,1,4,Detchd,2000.0,1.0,2.0,576.0,3,3,2,116,26,40,0,0,0,0,3,NA,0,6,2007,WD ,135000,0.00844833865025707,182,2036.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,2,0,0,0.0,0.0,0.0,130.0,0.0,0.0,0.0,0.0,0.0,1.0
1928,2001,902404010,30,RM,90.0,8100,Pave,Pave,3,Lvl,AllPub,Inside,2,OldTown,1Fam,1Story,5,6,1948,1973,Gable,CompShg,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1221.0,1559.0,GasA,4,Y,SBrkr,1559,0,0,1559,1.0,0.0,1,0,2,1,3,5,6,0,0,Detchd,1948.0,1.0,2.0,812.0,3,3,2,0,116,230,0,0,0,0,2,NA,0,6,2007,COD,153500,0.00844833865025707,346,3464.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,2,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,338.0,0.0,1.0
1939,1307,902207220,75,RM,87.0,18386,Pave,NA,3,Lvl,AllPub,Inside,2,OldTown,1Fam,2.5Fin,7,9,1880,2002,Gable,CompShg,None,0.0,3,3,BrkTil,3.0,3.0,1.0,1470.0,1470.0,GasA,5,Y,SBrkr,1675,1818,0,3493,0.0,0.0,3,0,3,1,4,10,8,1,5,Attchd,2003.0,1.0,3.0,870.0,3,3,2,302,0,0,0,0,0,0,0,NA,0,5,2008,WD ,295000,0.00844833865025707,302,5265.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0
1952,2690,903430130,30,RM,153.0,4118,Pave,Grvl,2,Bnk,AllPub,Corner,1,OldTown,1Fam,1Story,4,4,1941,1950,Gable,CompShg,None,0.0,3,3,CBlock,3.0,3.0,1.0,693.0,693.0,Grav,2,N,FuseA,693,0,0,693,0.0,0.0,1,0,2,1,2,4,8,0,0,NA,0.0,0.0,0.0,0.0,0,0,0,0,20,0,0,0,0,0,0,NA,0,3,2006,WD ,52500,0.00844833865025707,20,1406.0,0,0,1,1,0,1,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
1965,2593,535353180,190,RL,94.0,22136,Pave,NA,3,Lvl,AllPub,Inside,2,OldTown,2fmCon,1.5Fin,5,5,1925,1975,Gable,CompShg,None,0.0,3,2,CBlock,3.0,3.0,2.0,1153.0,2171.0,GasA,3,Y,SBrkr,1392,1248,0,2640,2.0,0.0,2,1,5,1,3,10,4,1,4,Attchd,1977.0,2.0,3.0,1008.0,3,3,0,631,48,148,0,0,0,0,0,NA,0,7,2006,WD ,180000,0.00844833865025707,827,5638.0,0,1,1,1,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,1018.0,0.0,0.0,0.0,0.0,2.5
1999,1995,902303100,50,RM,56.0,8398,Pave,Grvl,3,Lvl,AllPub,Inside,2,OldTown,1Fam,1.5Fin,6,8,1910,1990,Gable,CompShg,None,0.0,3,3,CBlock,4.0,4.0,1.0,667.0,926.0,GasA,3,Y,SBrkr,991,659,0,1650,0.0,0.0,2,0,3,1,3,6,8,0,0,Detchd,1979.0,1.0,2.0,468.0,3,3,0,128,103,0,0,0,0,0,0,NA,0,11,2007,WD ,144100,0.00844833865025707,231,2807.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,0,0,0,0,0,2,0.0,0.0,0.0,259.0,0.0,0.0,0.0,0.0,0.0,2.0
2005,2595,535355100,50,RL,50.0,7000,Pave,NA,3,Lvl,AllPub,Corner,2,OldTown,1Fam,1.5Fin,6,6,1924,1950,Gable,CompShg,None,0.0,3,4,BrkTil,2.0,3.0,1.0,0.0,617.0,GasA,4,Y,SBrkr,865,445,0,1310,0.0,0.0,2,0,2,1,3,6,7,0,0,Attchd,1924.0,1.0,1.0,398.0,3,3,2,0,0,126,0,0,0,0,0,NA,0,5,2006,COD,112000,0.00844833865025707,126,2053.0,0,1,1,1,1,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,2,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,617.0,0.0,0.0,0.0,2.0
10,1044,527451290,160,RM,21.0,1680,Pave,NA,3,Lvl,AllPub,Inside,2,BrDale,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,BrkFace,232.0,3,3,CBlock,3.0,3.0,1.0,96.0,483.0,GasA,3,Y,SBrkr,483,504,0,987,0.0,0.0,1,1,2,1,3,4,8,0,0,Detchd,1971.0,1.0,1.0,264.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,7,2008,COD,85400,0.012003501466579657,0,1470.0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,387.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
135,1040,527450110,160,RM,21.0,1680,Pave,NA,3,Lvl,AllPub,Inside,2,BrDale,Twnhs,2Story,6,5,1973,1973,Gable,CompShg,BrkFace,359.0,3,3,CBlock,3.0,3.0,1.0,25.0,483.0,GasA,3,Y,SBrkr,483,504,0,987,0.0,1.0,1,1,2,1,3,5,8,0,0,Detchd,1973.0,1.0,1.0,264.0,3,3,2,52,0,0,0,0,0,0,0,NA,0,2,2008,WD ,103400,0.012003501466579657,52,1522.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,458.0,0.0,0.0,0.0,1.5
179,30,527451180,160,RM,21.0,1680,Pave,NA,3,Lvl,AllPub,Inside,2,BrDale,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,BrkFace,504.0,3,3,CBlock,3.0,3.0,1.0,327.0,483.0,GasA,3,Y,SBrkr,483,504,0,987,0.0,0.0,1,1,2,1,3,5,8,0,0,Detchd,1971.0,1.0,1.0,264.0,3,3,2,275,0,0,0,0,0,0,0,NA,0,2,2010,COD,96000,0.012003501466579657,275,1745.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,156.0,0.0,1.5
342,1045,527451400,160,RM,21.0,1680,Pave,NA,3,Lvl,AllPub,Inside,2,BrDale,TwnhsE,2Story,6,3,1971,1971,Gable,CompShg,BrkFace,604.0,3,3,CBlock,3.0,3.0,1.0,125.0,483.0,GasA,3,Y,SBrkr,483,504,0,987,0.0,0.0,1,1,2,1,3,5,8,0,0,Detchd,1971.0,1.0,1.0,264.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,8,2008,WD ,89500,0.012003501466579657,0,1470.0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,358.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
395,2371,527451450,160,RM,21.0,1680,Pave,NA,3,Lvl,AllPub,Inside,2,BrDale,Twnhs,2Story,6,5,1972,1972,Gable,CompShg,BrkFace,504.0,3,3,CBlock,3.0,3.0,1.0,207.0,483.0,GasA,3,Y,SBrkr,483,465,0,948,0.0,0.0,1,1,2,1,3,5,8,0,0,Detchd,1972.0,1.0,1.0,264.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,7,2006,WD ,89000,0.012003501466579657,0,1431.0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,276.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
406,2369,527451200,160,RM,21.0,1680,Pave,NA,3,Lvl,AllPub,Inside,2,BrDale,Twnhs,2Story,6,5,1971,1971,Gable,CompShg,BrkFace,236.0,3,3,CBlock,3.0,3.0,1.0,672.0,672.0,GasA,3,Y,SBrkr,672,546,0,1218,0.0,0.0,1,1,3,1,3,7,8,0,0,NA,0.0,0.0,0.0,0.0,0,0,0,201,0,0,0,0,0,0,0,NA,0,4,2006,WD ,91500,0.012003501466579657,201,2091.0,0,0,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,1.0,1.0,0,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
477,1680,527451170,160,RM,24.0,1920,Pave,NA,3,Lvl,AllPub,Inside,2,BrDale,TwnhsE,2Story,5,5,1971,1971,Gable,CompShg,BrkFace,376.0,3,3,CBlock,3.0,3.0,1.0,294.0,765.0,GasA,5,Y,SBrkr,765,600,0,1365,1.0,0.0,1,1,2,1,3,6,7,0,0,Detchd,1971.0,1.0,2.0,440.0,3,3,2,240,36,0,0,0,0,0,0,NA,0,8,2007,WD ,122500,0.012003501466579657,276,2406.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,471.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
724,405,527451320,160,RM,21.0,1680,Pave,NA,3,Lvl,AllPub,Inside,2,BrDale,Twnhs,2Story,5,5,1971,1971,Gable,CompShg,BrkFace,142.0,3,3,CBlock,3.0,3.0,1.0,630.0,630.0,GasA,3,Y,SBrkr,630,672,0,1302,0.0,0.0,2,1,3,1,3,6,8,0,0,Detchd,1991.0,1.0,1.0,280.0,3,3,2,0,0,0,0,0,0,0,0,NA,0,5,2009,COD,112000,0.012003501466579657,0,1932.0,0,1,1,0,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.5
796,1676,527450030,160,RM,21.0,2205,Pave,NA,3,Lvl,AllPub,Inside,2,BrDale,Twnhs,2Story,6,6,1973,1973,Gable,CompShg,BrkFace,567.0,3,3,CBlock,3.0,3.0,1.0,213.0,525.0,GasA,3,Y,SBrkr,525,567,0,1092,0.0,0.0,1,1,3,1,3,6,8,0,0,Detchd,1973.0,1.0,1.0,264.0,3,3,2,144,0,0,0,0,0,0,0,NA,0,2,2007,WD ,113500,0.012003501466579657,144,1761.0,0,1,1,1,0,0,0,0,0,0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,2,0,0,0,0,0,0,0,0.0,0.0,312.0,0.0,0.0,0.0,0.0,0.0,0.0,1.5
